,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes
1649,Breitbart News Network,Buttigieg: I’d Vote to Impeach Trump if I Was in Congress – I’d ‘Think Twice’ Befor…,['2019/06/03'],682 comments,https://www.breitbart.com/clips/2019/06/03/buttigieg-id-vote-to-impeach-trump-if-i-was-in-congress-id-think-twice-before-giving-pelosi-strategy-advice/,✦ Björn Free ✦,I will VOTE against you on any upcoming ballot.....kiss my buttigieg,,88,?
1650,Breitbart News Network,Greatest Generation: British D-Day Veterans to Cross Channel for Anniversary,['2019/06/02'],142 comments,https://www.breitbart.com/europe/2019/06/02/greatest-generation-british-d-day-veterans-to-cross-channel-for-anniversary/,✦ Björn Free ✦,GOD BLESS YOU MIGHTY WARRIORS!......be blessed dear ones.,,65,?
1651,Breitbart News Network,Donna Brazile: Russia Is the Reason Hillary Clinton Is Not President,['2019/06/02'],3577 comments,https://www.breitbart.com/clips/2019/06/02/donna-brazile-russia-is-the-reason-hillary-clinton-is-not-president/,✦ Björn Free ✦,I wish that we had only a few on our side with her brassy stones.,Fleetwood Factor,46,2
1652,Breitbart News Network,Donna Brazile: Russia Is the Reason Hillary Clinton Is Not President,['2019/06/02'],3577 comments,https://www.breitbart.com/clips/2019/06/02/donna-brazile-russia-is-the-reason-hillary-clinton-is-not-president/,✦ Björn Free ✦,NO! H-I-L-L-A-R-Y   Is the reason Hillary is NOT president!,,722,?
1653,Breitbart News Network,Video: Woman Splashes Drink on Matt Gaetz Outside Florida Town Hall,['2019/06/01'],1117 comments,https://www.breitbart.com/politics/2019/06/01/video-woman-splashes-drink-on-matt-gaetz-outside-florida-town-hall/,✦ Björn Free ✦,amen. I am fatigued of these attacks.,oldswimcoach,43,1
1654,Breitbart News Network,2020 Candidate Senator Kirsten Gillibrand Calls for ‘Family Bill of Rights’,['2019/06/01'],180 comments,https://www.breitbart.com/politics/2019/06/01/2020-candidate-senator-kirsten-gillibrand-calls-for-family-bill-of-rights/,✦ Björn Free ✦,TAXPAYER 'REPARATIONS'!TAXPAYER 'Bill of Rights.'MAGA!,,35,?
1655,Breitbart News Network,Ilhan Omar after Virginia Beach Shooting: Confront the NRA,['2019/06/01'],1579 comments,https://www.breitbart.com/politics/2019/06/01/ilhan-omar-after-virginia-beach-shooting-confront-the-nra/,✦ Björn Free ✦,LORD ..... please deal with this vile woman.amen.,,35,?
1656,Breitbart News Network,Exclusive–Curtis Ellis: ‘Disgusting’ GM Exposing Their ‘Lack of Patriotism’ by O…,['2019/05/31'],2427 comments,https://www.breitbart.com/politics/2019/05/31/aquarius-jan-20-feb-18-youre-in-no-mood-to-commit-the-lingering-atmosphere-of-impermanence-around-a-new-thing-will-lower-your-resistance-to-trying-it-out-hop-on-a-trend-and-see-where-it-goes/,✦ Björn Free ✦,Obama Motors.In exchange for their 2009 Obama taxpayer bail-out GM promised to meet certain domestic car production targets  over the next four years.......GM and the OBAMA administration took TAXPAYERS for a RIDE!,,203,1
1657,Breitbart News Network,"WarnerMedia, Parent of CNN, HBO, TNT, Threatens to Boycott Georgia over Abort…",['2019/05/30'],617 comments,https://www.breitbart.com/entertainment/2019/05/30/warnermedia-parent-of-cnn-hbo-tnt-threatens-to-boycott-georgia-over-abortion-law/,✦ Björn Free ✦,Mark Levin's book says it ALL.Unfreedom of the Press.,,77,?
1658,Breitbart News Network,"Joe Biden: Donald Trump ‘Beneath’ John McCain, a ‘War Hero’",['2019/05/30'],965 comments,https://www.breitbart.com/politics/2019/05/30/joe-biden-donald-trump-beneath-john-mccain-war-hero/,✦ Björn Free ✦,.....thanks Breitbart.,,15,?
1659,Breitbart News Network,Limbaugh on Mueller Probe: ‘If They Get Away with the Criminalization of Policy…,['2019/05/30'],174 comments,https://www.breitbart.com/clips/2019/05/30/limbaugh-on-mueller-probe-if-they-get-away-with-the-criminalization-of-policy-differences-then-were-finished/,✦ Björn Free ✦,AMERICA is a PARTY of ONE!........THE ONE:......... is our PRESIDENT Donald J. Trump!,,20,?
1660,Breitbart News Network,Health Officials: 59 Confirmed Flu Cases Among the Hundreds of Border Illegals R…,['2019/05/29'],338 comments,https://www.breitbart.com/politics/2019/05/29/health-officials-fifty-nine-confirmed-flu-cases-among-the-hundreds-of-border-illegals-relocated-to-san-diego/,✦ Björn Free ✦,"Jeb Bush quote: ""Illegal immigration is an 'Act of Love'""",,18,6
1661,Breitbart News Network,Jim Carrey: ‘The Future of the Free World at Stake’ if Muller Does Not Testify Befor…,['2019/05/28'],1066 comments,https://www.breitbart.com/entertainment/2019/05/28/jim-carrey-future-of-the-free-world-at-stake-if-muller-does-not-testify-before-congress/,✦ Björn Free ✦,CANADA...MEXICO......Keep your dregs.Make America Great Again!,,24,1
1662,Breitbart News Network,Netanyahu Trying to Form Coalition as Avigdor Liberman Holds Out,['2019/05/28'],27 comments,https://www.breitbart.com/middle-east/2019/05/28/as-snap-elections-loom-netanyahu-struggles-to-cobble-government/,✦ Björn Free ✦,PRAY for Netanyahu.amen.,,29,?
1663,Breitbart News Network,Report: Trump to Tackle Healthcare Price Transparency and Hospital Monopolies,['2019/05/28'],7 comments,https://www.breitbart.com/politics/2019/05/28/report-trump-tackle-healthcare-price-transparency-hospital-monopolies/,✦ Björn Free ✦,SIMPLY GET BIG GOVERNMENT...... THEHELL OUT of our HEALTH CARE!!!Repeal & Repeal & Repeal ObamaCare.,,14,?
1664,The Gateway Pundit,Ocasio-Cortez Goes Nuts Over 'Glamour Shot' Of Former Trump Aide Hope Hicks,['2019/05'],234 comments,https://www.thegatewaypundit.com/2019/05/ocasio-cortez-goes-nuts-over-glamour-shot-of-former-trump-aide-hope-hicks/,✦ Björn Free ✦,"Walter Matthew in Denis the Menace, 1993. lol",Big Jake - √Armed Deplorable,13,?
1665,Breitbart News Network,Bill Kristol: Trump ‘Attacking’ Biden on Foreign Soil ‘Does Damage’ to America,['2019/05/28'],785 comments,https://www.breitbart.com/clips/2019/05/28/bill-kristol-trump-attacking-biden-on-foreign-soil-does-damage-to-america/,✦ Björn Free ✦,"The Weekly Standard, RIP.....hahahaha!",,68,?
1666,Breitbart News Network,Trump Expresses Hope Netanyahu Will Form Coalition,['2019/05/27'],59 comments,https://www.breitbart.com/middle-east/2019/05/27/trump-expresses-hope-netanyahu-will-form-coalition/,✦ Björn Free ✦,PRAY for Netanyahu.,,38,1
1667,Breitbart News Network,President Donald Trump Offers to Help Keep ‘Rolling Thunder’ Motorcycle Event…,['2019/05/27'],684 comments,https://www.breitbart.com/politics/2019/05/27/president-donald-trump-offers-help-keep-rolling-thunder-motorcycle-event-d-c/,✦ Björn Free ✦,LOVE ROLLING DUNDER!,,23,1
1668,Breitbart News Network,Alyssa Milano Rages: Jon Voight an ‘F-Lister Trying to Stay Relevant’ By Praisin…,['2019/05/27'],1869 comments,https://www.breitbart.com/entertainment/2019/05/27/alyssa-milano-jon-voight-trying-to-stay-relevant-by-praising-trump/,✦ Björn Free ✦,Gooberhead.....GREAT sense of humor! Thanks.,Gooberhead,11,?
1669,Breitbart News Network,Alyssa Milano Rages: Jon Voight an ‘F-Lister Trying to Stay Relevant’ By Praisin…,['2019/05/27'],1869 comments,https://www.breitbart.com/entertainment/2019/05/27/alyssa-milano-jon-voight-trying-to-stay-relevant-by-praising-trump/,✦ Björn Free ✦,"ouch!.....well played, my friend.",DIR,15,?
1670,Breitbart News Network,Alyssa Milano Rages: Jon Voight an ‘F-Lister Trying to Stay Relevant’ By Praisin…,['2019/05/27'],1869 comments,https://www.breitbart.com/entertainment/2019/05/27/alyssa-milano-jon-voight-trying-to-stay-relevant-by-praising-trump/,✦ Björn Free ✦,Noted. and 2002 was a nomination for Supporting actor.,Guest,14,?
1671,Breitbart News Network,Alyssa Milano Rages: Jon Voight an ‘F-Lister Trying to Stay Relevant’ By Praisin…,['2019/05/27'],1869 comments,https://www.breitbart.com/entertainment/2019/05/27/alyssa-milano-jon-voight-trying-to-stay-relevant-by-praising-trump/,✦ Björn Free ✦,"Remember folks.....The Left always reveal themselves by accusing The Right.........of that for which they are guilty.(~Dialectical Materialism 101)___________________________________What is REALLY disgusting.....Milano's 'F---- Lister'  ~Voight, - won awards in at least 25 categories. Among them, Jon Voight won two Emmy Awards, - ELEVEN Golden Globe Awards, (nominations and wins)Critic's Choice, BAFTA, Cannes Film Festival, and an Academy Award for BEST ACTOR! (plus two nominations for Best Actor and one for supporting  roll)......so much for this ""B-Lister"" harpy's' four letter words!Disgusting woman!",,392,1
1672,Breitbart News Network,"Le Pen Triumphs Over Macron in EU Election Exit Poll, Calls for Fresh Nationa…",['2019/05/26'],4807 comments,https://www.breitbart.com/europe/2019/05/26/le-pen-triumphs-over-macron-in-eu-election-exit-poll/,✦ Björn Free ✦,The Three M'z:Macron.Merkel.....&May!,,28,?
1673,Breitbart News Network,"Le Pen Triumphs Over Macron in EU Election Exit Poll, Calls for Fresh Nationa…",['2019/05/26'],4807 comments,https://www.breitbart.com/europe/2019/05/26/le-pen-triumphs-over-macron-in-eu-election-exit-poll/,✦ Björn Free ✦,The three M'z: Macron.Merkel....andMay!,overboosted  ✓ᴰᴱᴾᴸᴼᴿᴬᴮᴸᴱ,14,?
1674,Breitbart News Network,WATCH: Hunt Stands to Attention for Islamic Call to Prayer at Foreign Office,['2019/05/26'],926 comments,https://www.breitbart.com/europe/2019/05/26/watch-hunt-stands-to-attention-for-islamic-call-to-prayer-at-foreign-office/,✦ Björn Free ✦,....sir. must you insult sacks of vomit? :)),SaveTheWest,47,?
1675,Breitbart News Network,Rev. Franklin Graham Calls Day of Prayer for Trump,['2019/05/26'],4373 comments,https://www.breitbart.com/politics/2019/05/26/rev-franklin-graham-calls-day-of-prayer-for-trump/,✦ Björn Free ✦,"I pray for Donald J. Trump EVERY DAY!I pray for Benjamin Netanyahu every day.I pray for their GODLY WISDOM. (and the wisdom of their advisors)I pray for their Godly safety, and that of Melania & Sarah, and their children.I pray for Peace in Israel and Jerusalem.____________________________________For their adversaries I pray PROVERBS 26:27:""Whoever digs a pit will fall into it;If someone rolls a stone,It will roll back on them.""amen.",,22,1
1676,Breitbart News Network,"Mom, Daughters Launch Pro-Life Fashion Line; Name Abby Johnson Global Ambas…",['2019/05/25'],352 comments,https://www.breitbart.com/politics/2019/05/25/mom-daughters-launch-pro-life-fashion-line-name-abby-johnson-global-ambassador/,✦ Björn Free ✦,"2 Chronicles 7:14 ""If my people, who are called by my name, will humble themselves and pray and seek my face and turn from their wicked ways, then I will hear from heaven, and I will forget their sin and heal their land.""amen._______________________________notes: see also,  1 Peter 3:3 & 1 Timothy 2:9",,77,1
1677,Breitbart News Network,Nolte: Democrat Politicians in Los Angeles Can’t Even Pick Up the Trash,['2019/05/25'],779 comments,https://www.breitbart.com/politics/2019/05/25/democrat-politicians-los-angeles-cant-even-pick-up-trash/,✦ Björn Free ✦,FOFL! Good one.Question: What'z the difference between a Black Lives Matter activist...........and the street ratz roaming all Democrat cities?Answer: One has a tail.,Denver Hillbilly,13,?
1678,Breitbart News Network,Nolte: Democrat Politicians in Los Angeles Can’t Even Pick Up the Trash,['2019/05/25'],779 comments,https://www.breitbart.com/politics/2019/05/25/democrat-politicians-los-angeles-cant-even-pick-up-trash/,✦ Björn Free ✦,RATZ are the Demoncrap's mascot.,,22,?
1679,Breitbart News Network,Nolte: Democrat Politicians in Los Angeles Can’t Even Pick Up the Trash,['2019/05/25'],779 comments,https://www.breitbart.com/politics/2019/05/25/democrat-politicians-los-angeles-cant-even-pick-up-trash/,✦ Björn Free ✦,The Democrats excuse: They thought the RAT was an endangered species.,,38,?
1680,Breitbart News Network,Rand Paul: More Troops in Middle East Will Not Stop ‘Endless Wars’,['2019/05/24'],551 comments,https://www.breitbart.com/politics/2019/05/24/rand-paul-more-troops-middle-east-will-not-stop-endless-wars/,✦ Björn Free ✦,'America First!'~Send them to protect the USA/Mexico border!,,65,?
1681,Breitbart News Network,Senate and Trump Close Deal on Disaster Aid Package,['2019/05/23'],277 comments,https://www.breitbart.com/politics/2019/05/23/senate-and-trump-close-deal-on-disaster-aid-package/,✦ Björn Free ✦,THE LEFT: Two steps forward. One step backward.THE GOP: THREE STEPS BACKWARD.......,,37,1
1682,Breitbart News Network,Trump Jr. on Pelosi Saying She’s Praying for Trump: ‘I Don’t Think the Party of Inf…,['2019/05/23'],1319 comments,https://www.breitbart.com/clips/2019/05/23/trump-jr-on-pelosi-saying-shes-praying-for-trump-i-dont-think-the-party-of-infanticide-is-exactly-praying-for-anyone/,✦ Björn Free ✦,"....or, Satan. Semantics. :))",EricNV,59,?
1683,Breitbart News Network,Trump Jr. on Pelosi Saying She’s Praying for Trump: ‘I Don’t Think the Party of Inf…,['2019/05/23'],1319 comments,https://www.breitbart.com/clips/2019/05/23/trump-jr-on-pelosi-saying-shes-praying-for-trump-i-dont-think-the-party-of-infanticide-is-exactly-praying-for-anyone/,✦ Björn Free ✦,OUCH!Question: .....to whom does Bella Pelosi pray???,,170,?
1684,Breitbart News Network,Justin Amash Makes Impeachment Case—Again: Trump’s Actions ‘Were Inherently…,['2019/05/23'],648 comments,https://www.breitbart.com/politics/2019/05/23/justin-amash-makes-impeachment-case-again-trumps-actions-were-inherently-corrupt/,✦ Björn Free ✦,I equally dislike tarnishing my effort and reputation.........by having to bump my own opening comment...........to gain EQUAL footing with this PHART..I have railed against him & his total dishonesty ......for more than a year.,hey gee,12,?
1685,Breitbart News Network,Justin Amash Makes Impeachment Case—Again: Trump’s Actions ‘Were Inherently…,['2019/05/23'],648 comments,https://www.breitbart.com/politics/2019/05/23/justin-amash-makes-impeachment-case-again-trumps-actions-were-inherently-corrupt/,✦ Björn Free ✦,"~100,000^",hey gee,14,?
1686,Breitbart News Network,Justin Amash Makes Impeachment Case—Again: Trump’s Actions ‘Were Inherently…,['2019/05/23'],648 comments,https://www.breitbart.com/politics/2019/05/23/justin-amash-makes-impeachment-case-again-trumps-actions-were-inherently-corrupt/,✦ Björn Free ✦,CITE YER CASE!......Justin Amash's case is inherently disingenuous.,,88,?
1687,Breitbart News Network,"Pelosi Says She Is Concerned for Trump’s Well-Being — Calls on Family, Administra…",['2019/05/23'],3961 comments,https://www.breitbart.com/clips/2019/05/23/pelosi-says-she-is-concerned-for-trumps-well-being-calls-on-family-administration-staff-to-have-an-intervention/,✦ Björn Free ✦,Dialectical Materialism on steroids!Accusing your enemy of that which you are. Man-0-man.,,19,?
1688,Breitbart News Network,Untitled,['2019/05/22'],203 comments,https://www.breitbart.com/europe/2019/05/22/government-in-name-only-one-time-leadership-rival-turned-may-ally-andrea-leadsom-quits/,✦ Björn Free ✦,....indeed Onslow.,Michael North,16,1
1689,Breitbart News Network,Untitled,['2019/05/22'],203 comments,https://www.breitbart.com/europe/2019/05/22/government-in-name-only-one-time-leadership-rival-turned-may-ally-andrea-leadsom-quits/,✦ Björn Free ✦,....sorry if I offended yew Mrs. Bucket.,c777,15,1
1690,Breitbart News Network,Untitled,['2019/05/22'],203 comments,https://www.breitbart.com/europe/2019/05/22/government-in-name-only-one-time-leadership-rival-turned-may-ally-andrea-leadsom-quits/,✦ Björn Free ✦,Hey! Breitbart. Go back to separating the UK politicks & the USA on separate pages..WHO in America gives a flying damn about Andrea.....whoever?.....all due respect to my UK friends.,,15,3
1691,Breitbart News Network,Caroline Glick: Fear the ‘Stache — Trump’s Iran Policy Is Working,['2019/05/22'],34 comments,https://www.breitbart.com/national-security/2019/05/22/caroline-glick-fear-the-stache-trumps-iran-policy-is-working/,✦ Björn Free ✦,.....and it was FREE.,,13,?
1692,Breitbart News Network,Kristen Wiig and More Hollywood Figures Pull Projects Out of Georgia to Boycott A…,['2019/05/22'],161 comments,https://www.breitbart.com/entertainment/2019/05/22/kristen-wiig-pull-projects-from-georgia-to-boycott-abortion-law/,✦ Björn Free ✦,OH! DAMN!.......  PLEEASE DON'T PULL OUTTA GEORGIA.I hate that!,,18,?
