,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Hate?,Flag?,Responding to,Upvotes,Downvotes
1217,Townhall,Reopen America: New Studies Absolutely Shred Reasons for Coronavirus Lockdowns,['2020/07/02'],1570 comments,https://townhall.com/tipsheet/mattvespa/2020/07/02/wsj-reopen-america-n2571753,DSMike,"The one that continues to say there is a massive problem when there is not one...the one used to control people in a totalitarian manner...The pandemic is not a hoax, for a narrow group of people...the ones we should have been protecting instead of destroying our economy.",,,Sayeed2k,0,0
1218,Townhall,Country Music Legend Charlie Daniels Has Died,['2020/07/06'],64 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/06/country-music-legend-charlie-daniels-has-died-n2571949,DSMike,"We lost a great man today, one with courage and principles...sad day for all of America.",,,,12,?
1219,Townhall,Investigative Journalist: Here's How Blue States Implemented a ‘De Facto’ Gun Ba…,['2020/07/06'],286 comments,https://townhall.com/tipsheet/mattvespa/2020/07/06/investigative-journalist-heres-how-blue-states-implemented-a-de-facto-gun-ban-on-new-residents-n2571930,DSMike,"No police and no guns...the citizens of these states are right where the rioting thugs and their progressive master's want them...without protection and vulnerable.  All you should need in the US is to prove you are a citizen...a passport, social security card...etc...",,,,4,?
1220,Townhall,Joni Ernst Focuses on China in First TV Ad of the Year,['2020/07/06'],22 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/06/first-joni-ernst-tv-ad-n2571917,DSMike,"Good ad and good message...time to let China deal with an economic meltdown by restricting US trade with them...Many EU countries are doing the same, with that kind of pressure they will fall economically.",,,,5,?
1221,Townhall,"Grandfather Pleads to His Community: If Black Lives Matter, Stop Killing Each Other",['2020/07/06'],153 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/06/grandfather-pleads-to-his-community-if-black-lives-matter-stop-killing-each-other-n2571921,DSMike,Take care of yourself and yours first...good luck.,,,willi_beaux,8,?
1222,Townhall,"Grandfather Pleads to His Community: If Black Lives Matter, Stop Killing Each Other",['2020/07/06'],153 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/06/grandfather-pleads-to-his-community-if-black-lives-matter-stop-killing-each-other-n2571921,DSMike,"To the socialists thugs, no lives really matter...power is what matters.  Comments born out by a study of the history of socialism.",,,,11,?
1223,Townhall,'Not By The Hands of Police Officers:' Atlanta Mayor Rips Activists Responsible…,['2020/07/06'],217 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/07/06/atlanta-mayor-n2571928,DSMike,This is what happens when anarchy is the law of the streets...law and order is best.,,,,6,?
1224,Townhall,I Want My America Back,['2020/07/06'],460 comments,https://townhall.com/columnists/marinamedvin/2020/07/06/i-want-my-america-back-n2571894,DSMike,"Personal responsibility and acceptance of consequences for one's action are the linchpin of the American ideal of equal opportunity.  If you make poor life choices, then your opportunity is lessened, if you make good life choices, it is enhanced.  The problem comes when people do not want to accept the consequences for their actions and want to force other people to make them equal again.  Not the real world.",,,JaxJJ,3,?
1225,Townhall,GOP Saps Need to Quit Being Idiots,['2020/07/06'],846 comments,https://townhall.com/columnists/kurtschlichter/2020/07/06/gop-saps-need-to-quit-being-idiots-n2571866,DSMike,Run Kurt...run.,,,,3,?
1226,Townhall,Reopen America: New Studies Absolutely Shred Reasons for Coronavirus Lockdowns,['2020/07/02'],1570 comments,https://townhall.com/tipsheet/mattvespa/2020/07/02/wsj-reopen-america-n2571753,DSMike,I am a Computer engineer and data is everything...if that data is placed in the model correctly and not used outside of its context.  Data is not useful when it stands alone.,,,LoudLiberal,0,0
1227,Townhall,Reopen America: New Studies Absolutely Shred Reasons for Coronavirus Lockdowns,['2020/07/02'],1570 comments,https://townhall.com/tipsheet/mattvespa/2020/07/02/wsj-reopen-america-n2571753,DSMike,Some are tougher to break than others...bring your own body bag.,,,Veterans for Biden,0,0
1228,Townhall,Reopen America: New Studies Absolutely Shred Reasons for Coronavirus Lockdowns,['2020/07/02'],1570 comments,https://townhall.com/tipsheet/mattvespa/2020/07/02/wsj-reopen-america-n2571753,DSMike,The over the top reaction in our country was in fact to diminish Trump...never let a crises go to waste.,,,Ms Cleo,0,0
1229,Townhall,Reopen America: New Studies Absolutely Shred Reasons for Coronavirus Lockdowns,['2020/07/02'],1570 comments,https://townhall.com/tipsheet/mattvespa/2020/07/02/wsj-reopen-america-n2571753,DSMike,The reaction to it in our country was.,,,Sayeed2k,0,0
1230,Townhall,Reopen America: New Studies Absolutely Shred Reasons for Coronavirus Lockdowns,['2020/07/02'],1570 comments,https://townhall.com/tipsheet/mattvespa/2020/07/02/wsj-reopen-america-n2571753,DSMike,Spikes that mean almost nothing...here in AZ the positive results have come with a drop in COVID hospitalizations and death rate...We are in fact doing quite well in all categories except positive test rates...look beyond your drone narrative for the real story.,,,LoudLiberal,34,?
1231,Townhall,Reopen America: New Studies Absolutely Shred Reasons for Coronavirus Lockdowns,['2020/07/02'],1570 comments,https://townhall.com/tipsheet/mattvespa/2020/07/02/wsj-reopen-america-n2571753,DSMike,The virus was not...the events that happened because of it were and still are...grow up and change your own diapers pansy.,,,LoudLiberal,32,?
1232,Townhall,Reopen America: New Studies Absolutely Shred Reasons for Coronavirus Lockdowns,['2020/07/02'],1570 comments,https://townhall.com/tipsheet/mattvespa/2020/07/02/wsj-reopen-america-n2571753,DSMike,"Get the bad orange man...that was the goal, the evisceration of America...a side benefit...thank you evil let wing America.",,,,152,2
1233,Townhall,Terry Crews Stood His Ground Again Over Fourth of July Weekend,['2020/07/06'],878 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/06/terry-crews-stood-his-ground-again-on-fourth-of-july-weekend-n2571903,DSMike,"If you make sense in the progressive world, then you are the enemy...that simple.",,,,199,?
1234,Townhall,Another Abolitionist Statue Vandalized Over Fourth of July Weekend,['2020/07/05'],276 comments,https://townhall.com/tipsheet/bronsonstocking/2020/07/05/idiots-tear-down-statue-of-frederick-douglas-n2571902,DSMike,"Might have been in retaliation, in which case the people who did this are just as thuggish as the idiots destroying the other statues...but I think that the blame falls on the less than educated rioters and scum doing these acts from the beginning.",,,,3,?
1235,Townhall,Does His Life Matter? Eleven Year Old Killed in Washington D.C.,['2020/07/06'],206 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/06/does-his-life-matter-eleven-year-old-killed-in-washington-dc-n2571914,DSMike,These are not the right black lives to matter...because they were taken by other black lives...don't you know that the only black lives that matter are the ones killed by blue lives?,,,,4,?
1236,Townhall,Another Democrat Shows Interest in Removing Monuments to George Washin…,['2020/07/06'],110 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/06/another-democrat-shows-interest-in-removing-monuments-to-george-washington-n2571916,DSMike,"Progressives have always been evil and sub-human, at least now they are taking off the masks of normality and letting the world see them for what they truly are.",,,,13,?
1237,Townhall,5 Black Lives Lost During Protests and Riots not Deemed Important by 'Black Li…,['2020/07/02'],60 comments,https://townhall.com/tipsheet/elliebufkin/2020/07/02/black-lives-lost-during-protests-and-riots-unmentioned-by-black-lives-matter-n2571779,DSMike,You don't get it...they were not the right black lives...,,,,6,?
1238,Townhall,Federal Judge Rules Trump Asylum Rule Invalid Based on Bypassed Procedure,['2020/07/02'],76 comments,https://townhall.com/tipsheet/micaelaburrow/2020/07/02/judge-asylum-rule-does-not-apply-because-administration-bypassed-procedure-n2571792,DSMike,What he enacted is actually international law...,,,,10,?
1239,Townhall,Liberal Reporter Surveys Minneapolis Ruins: It Looks Like Bosnia,['2020/07/02'],714 comments,https://townhall.com/tipsheet/mattvespa/2020/07/02/liberal-reporter-on-minneapolis-ruins-it-looks-like-bosnia-n2571752,DSMike,The evil American left at work...sub-human scum...yes that means you trolls.,,,,8,?
1240,Townhall,Hugh Hewitt Unloads on Media: They've Lost Their Collective Minds,['2020/07/02'],262 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/02/hugh-hewitt-unloads-on-media-for-botching-the-latest-russia-story-n2571787,DSMike,The truth and progressives...oil and water.,,,,18,1
1241,Townhall,BU Proposes Retiring Their Mascot's Name Over 'Gone With the Wind' Connection,['2020/07/02'],70 comments,https://townhall.com/tipsheet/alexcorey/2020/07/02/bu-proposes-mascott-change-n2571719,DSMike,East coast...they are all abysmally stupid there.,,,,1,?
1242,Townhall,WATCH: Florida Sheriff Issues Strong Warning to Violent Rioters To Not Mess…,['2020/07/02'],124 comments,https://townhall.com/tipsheet/juliorosas/2020/07/02/watch-florida-sheriff-issues-strong-warning-to-violent-protesters-n2571761,DSMike,Good place to live with a good sheriff...wonder how long it will take the identity politics evil left to say that he is not really a black man?,,,,12,1
1243,Townhall,Texas Lt Gov Says He No Longer Listens to Dr. Fauci,['2020/07/02'],358 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/02/texas-lt-gov-says-he-no-longer-listens-to-dr-fauci-n2571774,DSMike,"Getting infected with the virus is not really the issue...it is dying from the virus that is the problem...and for AZ that is not an issue, neither are COVID hospitalizations.  Not worried.",,,,5,?
1244,Townhall,E-Voting Adds Suspicion to Russia's Fake Referendum on Putin,['2020/07/02'],22 comments,https://townhall.com/tipsheet/micaelaburrow/2020/07/02/russia-referndum-and-evoting-n2571775,DSMike,"Totalitarianism returns to Russia, the Russian people will never learn.",,,,2,?
1245,Townhall,The Antifa Member Who Organized the Mob Outside the White House Has Been Arres…,['2020/07/02'],665 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/02/the-anarchist-who-organized-the-mob-outside-the-white-house-has-been-arrested-n2571771,DSMike,"Good, lots more to do...there are plenty of empty COVID cells ready and waiting.",,,,9,?
1246,Townhall,Sen. Lee Urges Senate to Formally Condemn Mob Violence,['2020/07/02'],156 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/07/02/mike-lee-speech-n2571769,DSMike,"Signals of fury and rage, but ultimately accomplishing nothing.  Our tax dollars at work.",,,,1,?
1247,Townhall,Mnuchin Tries to Calm WH Press Down About Dr. Fauci's Warnings,['2020/07/02'],827 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/02/mnuchin-tries-to-calm-wh-press-down-about-dr-faucis-warnings-n2571763,DSMike,"Hospitalization rates for COVID in AZ went from 20% down to 11%...hospitalizations are up for non COVID due to the shelter in place rules making people forgo care.  The deaths will undoubtedly go up, but I seriously doubt the rates will given the data.",,,Ms Cleo,2,?
1248,Townhall,Mnuchin Tries to Calm WH Press Down About Dr. Fauci's Warnings,['2020/07/02'],827 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/02/mnuchin-tries-to-calm-wh-press-down-about-dr-faucis-warnings-n2571763,DSMike,I am on a not for profit hospital board...if we ran at 60% capacity we would have to lay off people...you want your hospital census to be high.,,,FranciscoD'Anconia,7,?
1249,Townhall,Mnuchin Tries to Calm WH Press Down About Dr. Fauci's Warnings,['2020/07/02'],827 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/02/mnuchin-tries-to-calm-wh-press-down-about-dr-faucis-warnings-n2571763,DSMike,"lol...yes, you are the smartest person in the room...better for your ego skippy?  BTW, the power the president has to tell the states what to do is much different from the power of congress to enact laws.  I think that I would take the plunge and put my MS in Computer Science against any degree you have...but am also not blinded by tribal hatred.",,,Atheists for Jesus,1,?
1250,Townhall,Mnuchin Tries to Calm WH Press Down About Dr. Fauci's Warnings,['2020/07/02'],827 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/02/mnuchin-tries-to-calm-wh-press-down-about-dr-faucis-warnings-n2571763,DSMike,lol...because you say so?...lol...lol...lol.,,,Atheists for Jesus,0,0
