,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Hate?,Flag??,Responding to,Upvotes,Downvotes,Ordinary/Hate/Offensive,
390,Twitchy,Top surrogate for Bernie Sanders threatens to dox Kenosha police officers,['2020/08/26'],164 comments,https://twitchy.com/gregp-3534/2020/08/26/top-surrogate-for-bernie-sanders-threatens-to-dox-kenosha-police-officers/,"MAGADeplorable, too","When the blm race war beginsIs white boy, talcum x, a legitimate target for white patriots?",,,,2,?,,
391,The Daily Caller,Juan Williams Calls Cuban Refugee’s RNC Comments ‘Disgusting’,['2020/08/25'],415 comments,https://dailycaller.com/2020/08/25/juan-williams-cuba-communism-maximo-alvarez/,"MAGADeplorable, too","Who is surprised by the moronic racist, ""karen"" williams messing his panties that those who escape terrorism and found success in America and praise our Republic while warning the dangers of marxism?Poor pathetic Juanita only accumulated position and wealth because he had dark skin and not through intellect",,,,1,?,,
392,Townhall,The Common Theme to What Families of High-profile Victims Said After Violent Protests Erupted,['2020/08/26'],11 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/26/theres-a-common-theme-to-what-jacob-blake-george-floyd-michael-brown-and-trayvon-martins-families-said-after-shootings-n2575084,"MAGADeplorable, too",Yet Blake's fambly hired an ambulance chaser who will sue with the intent of getting a multi $million payday,,,,0,0,,
393,Townhall,"'Kill the Police': Another Night of Mayhem Engulfs Kenosha, With Gunfire Erupting Between Rioters and Armed Citizens",['2020/08/26'],598 comments,https://townhall.com/tipsheet/mattvespa/2020/08/26/another-night-of-mayhem-engulfs-kenosha-shots-fired-between-rioters-and-armed-citizens-n2575080,"MAGADeplorable, too",Those who know about ammo then I do suggest wad cutters that are supposed to go in small and come out large while doing terminal damageCorrect me if I am wrong,,,John Doe,1,?,,
394,Townhall,"'Kill the Police': Another Night of Mayhem Engulfs Kenosha, With Gunfire Erupting Between Rioters and Armed Citizens",['2020/08/26'],598 comments,https://townhall.com/tipsheet/mattvespa/2020/08/26/another-night-of-mayhem-engulfs-kenosha-shots-fired-between-rioters-and-armed-citizens-n2575080,"MAGADeplorable, too",Us old guys also understand you don't have to be a physical giant to pull a trigger to defend your family and propertyThese days any patriot not armed is a potential victim,,,69/89 MGR 1 Alpha,2,?,,
395,Townhall,"'Kill the Police': Another Night of Mayhem Engulfs Kenosha, With Gunfire Erupting Between Rioters and Armed Citizens",['2020/08/26'],598 comments,https://townhall.com/tipsheet/mattvespa/2020/08/26/another-night-of-mayhem-engulfs-kenosha-shots-fired-between-rioters-and-armed-citizens-n2575080,"MAGADeplorable, too",When was common sense a learned value among the ghetto trash?And now it has invaded the empty heads of the woke whites who are acting out their marxist indoctrination that America must be destroyed,,,GAlpha10,2,?,,
396,Townhall,"'Kill the Police': Another Night of Mayhem Engulfs Kenosha, With Gunfire Erupting Between Rioters and Armed Citizens",['2020/08/26'],598 comments,https://townhall.com/tipsheet/mattvespa/2020/08/26/another-night-of-mayhem-engulfs-kenosha-shots-fired-between-rioters-and-armed-citizens-n2575080,"MAGADeplorable, too",Criminals resisting arrest can lead to a bad conclusionCriminal Blake created his own problem while his daddy runs around blaming the poleece for keeping his son from going to train to be an astronautBut daddy knows a big payday is coming from the taxpayers,,,NK,2,?,,
397,Townhall,"'Kill the Police': Another Night of Mayhem Engulfs Kenosha, With Gunfire Erupting Between Rioters and Armed Citizens",['2020/08/26'],598 comments,https://townhall.com/tipsheet/mattvespa/2020/08/26/another-night-of-mayhem-engulfs-kenosha-shots-fired-between-rioters-and-armed-citizens-n2575080,"MAGADeplorable, too",If armed citizens turn vigilante and take out a few terrorists every night in these rioting citiesThis antifa/blm race/civil war might end,,,,1,?,,
398,Townhall,"'Kill the Police': Another Night of Mayhem Engulfs Kenosha, With Gunfire Erupting Between Rioters and Armed Citizens",['2020/08/26'],598 comments,https://townhall.com/tipsheet/mattvespa/2020/08/26/another-night-of-mayhem-engulfs-kenosha-shots-fired-between-rioters-and-armed-citizens-n2575080,"MAGADeplorable, too","Bizarre that commie mayors and gov's elected to enforce the rule of law have sided with, enabled and protected the criminals rioting in the streetsThere is nothing wrong with shooting a criminal actively committing a violent crime",,,MPH,4,?,,
399,Townhall,"'Kill the Police': Another Night of Mayhem Engulfs Kenosha, With Gunfire Erupting Between Rioters and Armed Citizens",['2020/08/26'],598 comments,https://townhall.com/tipsheet/mattvespa/2020/08/26/another-night-of-mayhem-engulfs-kenosha-shots-fired-between-rioters-and-armed-citizens-n2575080,"MAGADeplorable, too",They may require sending several thousands of terrorists to the morgue in order to declare victory,,,Fernand Rousselle,0,0,,
400,Townhall,"'Kill the Police': Another Night of Mayhem Engulfs Kenosha, With Gunfire Erupting Between Rioters and Armed Citizens",['2020/08/26'],598 comments,https://townhall.com/tipsheet/mattvespa/2020/08/26/another-night-of-mayhem-engulfs-kenosha-shots-fired-between-rioters-and-armed-citizens-n2575080,"MAGADeplorable, too",Seems George Wallace decades ago was correctIntegration has been a massive failureAnd the $trillions pumped into affirmative action programs have failed to bring the victim class to civilizationAnd when you add marxist indoctrination to self hating woke whites to the mix it is no surprise these animals are assaulting society,,,,1,?,,
401,Townhall,"'Kill the Police': Another Night of Mayhem Engulfs Kenosha, With Gunfire Erupting Between Rioters and Armed Citizens",['2020/08/26'],598 comments,https://townhall.com/tipsheet/mattvespa/2020/08/26/another-night-of-mayhem-engulfs-kenosha-shots-fired-between-rioters-and-armed-citizens-n2575080,"MAGADeplorable, too",While the kenyun and big mike sit in one of their mansions surrounded by other mega wealthy whites,,,Unrepentant White Male,1,?,,
402,Townhall,"'Kill the Police': Another Night of Mayhem Engulfs Kenosha, With Gunfire Erupting Between Rioters and Armed Citizens",['2020/08/26'],598 comments,https://townhall.com/tipsheet/mattvespa/2020/08/26/another-night-of-mayhem-engulfs-kenosha-shots-fired-between-rioters-and-armed-citizens-n2575080,"MAGADeplorable, too","Identity politics and making the race/victim card main street is the true legacy of the kenyun and his husband, big mikeThe kenyun is the birth mother of blm which only demands more handouts as they threaten a race war while aligning with antifa terrorists to vandalize and torch cities",,,Peter Combs,1,?,,
403,Twitchy,Top surrogate for Bernie Sanders threatens to dox Kenosha police officers,['2020/08/26'],164 comments,https://twitchy.com/gregp-3534/2020/08/26/top-surrogate-for-bernie-sanders-threatens-to-dox-kenosha-police-officers/,"MAGADeplorable, too",Get in line and wait your turn,,,Mickeybutane,0,0,,
404,Twitchy,Top surrogate for Bernie Sanders threatens to dox Kenosha police officers,['2020/08/26'],164 comments,https://twitchy.com/gregp-3534/2020/08/26/top-surrogate-for-bernie-sanders-threatens-to-dox-kenosha-police-officers/,"MAGADeplorable, too","To borrow the sentiments of one of the kings of England having trouble with the clergyCan no one free  America from this white boy fraud, talcum x, who is telling his blm terrorist pals to loot and burn",,,,1,?,,
405,Townhall,The Left Absolutely Loses It Over Naturalization Ceremony During RNC,['2020/08/26'],1031 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/26/the-left-absolutely-loses-it-over-naturalization-ceremony-n2575065,"MAGADeplorable, too",For these indoctrinated marxist woke whitesTrashing America is acceptable collateral damage if they can remove President Trump from the oval officeFor the left President Trump is the enemy and kameltoes is the next heroic minority they plan to elevate to the pantheon of poc heroes,,,rmt5 in MA,1,?,,
406,Townhall,The Left Absolutely Loses It Over Naturalization Ceremony During RNC,['2020/08/26'],1031 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/26/the-left-absolutely-loses-it-over-naturalization-ceremony-n2575065,"MAGADeplorable, too",She was afterall the first woke white female senator to go down on the kenyun,,,dewasp,0,0,,
407,Townhall,The Left Absolutely Loses It Over Naturalization Ceremony During RNC,['2020/08/26'],1031 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/26/the-left-absolutely-loses-it-over-naturalization-ceremony-n2575065,"MAGADeplorable, too",How come corrupt claire hasn't been indicted for govt sweetheart deals for her hubbies biz?,,,David Kight,0,0,,
408,Townhall,The Left Absolutely Loses It Over Naturalization Ceremony During RNC,['2020/08/26'],1031 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/26/the-left-absolutely-loses-it-over-naturalization-ceremony-n2575065,"MAGADeplorable, too",Nothing more gratifying the hearing the left schitte their panties when the President does anything thar promotes the ideals of America,,,,2,?,,
409,Twitchy,PBS News’ Yamiche Alcindor pretty triggered by that naturalization ceremony during the #RNC,['2020/08/25'],265 comments,https://twitchy.com/brettt-3136/2020/08/25/pbs-news-yamiche-alcindor-pretty-triggered-by-that-naturalization-ceremony-during-the-rnc/,"MAGADeplorable, too",Guess they ain't making enough pimping their over priced products at the never ending fund raisers,,,I_KICK_HIPPIES,0,0,,
410,Twitchy,PBS News’ Yamiche Alcindor pretty triggered by that naturalization ceremony during the #RNC,['2020/08/25'],265 comments,https://twitchy.com/brettt-3136/2020/08/25/pbs-news-yamiche-alcindor-pretty-triggered-by-that-naturalization-ceremony-during-the-rnc/,"MAGADeplorable, too",Morons like alcindor demand an answer as to why govt is funding marxist propaganda,,,,1,?,,
411,Twitchy,PBS News’ Yamiche Alcindor pretty triggered by that naturalization ceremony during the #RNC,['2020/08/25'],265 comments,https://twitchy.com/brettt-3136/2020/08/25/pbs-news-yamiche-alcindor-pretty-triggered-by-that-naturalization-ceremony-during-the-rnc/,"MAGADeplorable, too",And said absolutely nothing,,,Shoeless Joe,0,0,,
412,Townhall,The Biden Bait and Switch,['2020/08/26'],27 comments,https://townhall.com/columnists/kurtschlichter/2020/08/26/the-biden-bait-and-switch-n2574982,"MAGADeplorable, too",I disagree with Kurt concerning Nikki HaleyShe will still be a player without going for the brass ringThe party is more then just the President,,,,1,1,,
413,Townhall,"'Kill the Police': Another Night of Mayhem Engulfs Kenosha, With Gunfire Erupting Between Rioters and Armed Citizens",['2020/08/26'],598 comments,https://townhall.com/tipsheet/mattvespa/2020/08/26/another-night-of-mayhem-engulfs-kenosha-shots-fired-between-rioters-and-armed-citizens-n2575080,"MAGADeplorable, too","So the BLM race scam has devolved into knee gahs shouting ""kill the poleece""And who thinks that the 3rd night of destructive rioting in kenosha will get any criticism from the the bidumb/ho party",,,,2,?,,
414,Townhall,Pollster: Chaos and Violence in the Streets Is Starting to Break Through as a Campaign Issue,['2020/08/25'],243 comments,https://townhall.com/tipsheet/guybenson/2020/08/25/pollster-chaos-and-violence-in-the-streets-is-starting-to-break-through-as-a-campaign-issue-n2574920,"MAGADeplorable, too",Antifa and blm terrorists are tearing apart cities across AmericaTHe commiecrats continue with the lunacy these are peaceful protests while they deny $billions in destroyed property and ruined lives,,,,0,0,,
415,Townhall,Pollster: Chaos and Violence in the Streets Is Starting to Break Through as a Campaign Issue,['2020/08/25'],243 comments,https://townhall.com/tipsheet/guybenson/2020/08/25/pollster-chaos-and-violence-in-the-streets-is-starting-to-break-through-as-a-campaign-issue-n2574920,"MAGADeplorable, too",Mebbe rino benson can clue us in how  putting an emphasis on the lawlessness having in commiecrat cities will turn off the voters,,,,0,0,,
416,Townhall,WATCH: Kenosha Rioters Beat an Elderly Man Unconscious... for Attempting to Protect His Business,['2020/08/25'],304 comments,https://townhall.com/tipsheet/bethbaumann/2020/08/25/watch-kenosha-rioters-beat-an-elderly-man-unconscious-for-attempting-to-protect-his-business-n2575046,"MAGADeplorable, too",Start shooting these criminal animals,,,,4,?,,
417,Hot Air,Hillary: Biden shouldn’t concede if the election is close,['2020/08/25'],5 comments,https://hotair.com/archives/allahpundit/2020/08/25/hillary-biden-shouldnt-concede-election-close/amp/,"MAGADeplorable, too",Someone needs to inform the hag she ain't a playerAnd since she ain't a poc or donating $millions old fingers can ignore her lunacy,,,,0,0,,
418,Twitchy,Member of Black Lives Matter mob who tried to intimidate woman into raising her fist upset everyone’s making it about a white woman,['2020/08/25'],156 comments,https://twitchy.com/brettt-3136/2020/08/25/member-of-black-lives-matter-mob-who-tried-to-intimidate-woman-into-raising-her-fist-upset-everyones-making-it-about-a-white-woman/,"MAGADeplorable, too",More satisfaction from feeding these losers a fist sammich,,,Mark,2,1,,
419,Twitchy,Member of Black Lives Matter mob who tried to intimidate woman into raising her fist upset everyone’s making it about a white woman,['2020/08/25'],156 comments,https://twitchy.com/brettt-3136/2020/08/25/member-of-black-lives-matter-mob-who-tried-to-intimidate-woman-into-raising-her-fist-upset-everyones-making-it-about-a-white-woman/,"MAGADeplorable, too",A video of woke white ho's for the blm race scamLosers who will never have a life,,,,3,?,,
