,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Hate?,
621,The Gateway Pundit,"""I Have Been Called to Act"" - Shameless Liz Warren Cites Scripture - Says God Called…",['2019/08'],757 comments,https://www.thegatewaypundit.com/2019/08/i-have-been-called-to-act-shameless-liz-warren-cites-scripture-says-god-called-her-to-run-for-president-video/,Acaciavet,"Wow had A Beer and heard God. God talked to me also, he said"" Vote for Trump he loves me"" Hey Liz Thought shall not lie!",,1,?,,
622,The Gateway Pundit,Anti-American Soccer Player Works to Extend Her 15 Minutes of Fame - Rapinoe…,['2019/08'],595 comments,https://www.thegatewaypundit.com/2019/08/anti-american-soccer-player-works-to-extend-her-15-minutes-of-fame-rapinoe-dismisses-ridiculous-trump-as-a-fking-joke/,Acaciavet,You know what a joke is ? Soccer! Kick a ball wow what talent! Oh Soccer Players are all flamers!,,2,?,,
623,The Gateway Pundit,Sick Woman: NY Senator Says Israel Must be Held Accountable for Not Allowing Je…,['2019/08'],322 comments,https://www.thegatewaypundit.com/2019/08/sick-woman-ny-senator-says-israel-must-be-held-accountable-for-not-allowing-jew-hating-democrats-into-their-country-video/,Acaciavet,This twatt is one of my two Senators. So nice to see the United way helping the slow learners,,3,?,,
624,The Gateway Pundit,Ted Malloch: 50 Years After Woodstock and Its War on America,['2019/08'],242 comments,https://www.thegatewaypundit.com/2019/08/ted-malloch-50-years-after-woodstock-and-its-war-on-america/,Acaciavet,Great to see you again you were a little livid about the new posting rules on the Disscuss forumat,Schrödinger's cat,2,?,,
625,The Gateway Pundit,Brennan Lashes Out at Trump Following Massively Successful Trump Reelection R…,['2019/08'],438 comments,https://www.thegatewaypundit.com/2019/08/brennan-lashes-out-at-trump-following-massively-successful-trump-reelection-rally-in-new-hampshire/,Acaciavet,"Hey Brennana can we say clobberin time,you senile prickk",,0,0,,
626,The Gateway Pundit,Newark NJ Water Scandal Catches Up To 2020 Democrat Candidate Cory Booker,['2019/08'],249 comments,https://www.thegatewaypundit.com/2019/08/newark-nj-water-scandal-catches-up-to-2020-democrat-candidate-cory-booker/,Acaciavet,An Educated Black man? Priceless,,0,0,,
627,The Gateway Pundit,"Police Declare ""CIVIL DISTURBANCE"" As Brawl Breaks Out At Portland Protest",['2019/08'],192 comments,https://www.thegatewaypundit.com/2019/08/police-declare-civil-disturbance-as-brawl-breaks-out-at-portland-protest/,Acaciavet,Antifa folks need to feel the rath of the IRA! Connect the dots,,0,0,,
628,The Gateway Pundit,Epstein Butler Alfredo Rodriguez Served More Time in Prison than Than Epstein -…,['2019/08'],156 comments,https://www.thegatewaypundit.com/2019/08/epstein-butler-alfredo-rodriguez-served-more-time-in-prison-than-than-epstein-he-died-before-disclosing-location-of-epsteins-black-book/,Acaciavet,#clintonbodycount,,4,?,,
629,OAN,Prime Minister Netanyahu is firm: Israeli government to ban anti-Jewish Democrats,[],548 comments,https://www.oann.com/prime-minister-netanyahu-is-firm-israeli-government-to-ban-anti-jewish-democrats/,Acaciavet,Folks this is the Face of the Demorat party,,6,?,,
630,The Gateway Pundit,"Portland Braces For ""END DOMESTIC TERRORISM"" Rally and Antifa Counter-P…",['2019/08'],139 comments,https://www.thegatewaypundit.com/2019/08/portland-braces-for-end-domestic-terrorism-rally-and-antifa-counter-protest/,Acaciavet,I hope Mr Barrett gets involved and puts Antifa down hard. I hear his voice can be heard a mile away.,axle357,0,0,,
631,OAN,Ariz. court rejects appeal for death penalty for illegal accused of murder,[],88 comments,https://www.oann.com/ariz-court-rejects-appeal-for-death-penalty-for-illegal-accused-of-murder/,Acaciavet,I cant belive the left fn wing. These bastards need to be hung !,,6,?,,
632,OAN,Prime Minister Netanyahu is firm: Israeli government to ban anti-Jewish Democrats,[],548 comments,https://www.oann.com/prime-minister-netanyahu-is-firm-israeli-government-to-ban-anti-jewish-democrats/,Acaciavet,I really do hop the cancer fairy finds the squad,,5,?,,
633,The Gateway Pundit,Strange Jeep Followed ICIG Investigators Probing Hillary Email Scandal - Investiga…,['2019/08'],509 comments,https://www.thegatewaypundit.com/2019/08/strange-jeep-followed-icig-investigators-probing-hillary-email-scandal-investigators-house-broken-into-computers-stolen-trash-rummaged-through/,Acaciavet,# Clinton body count!,,1,?,,
634,The Gateway Pundit,East Coast Elitist Cory Booker Says He Will Create Office to Combat White Supremac…,['2019/08'],1099 comments,https://www.thegatewaypundit.com/2019/08/east-coast-elitist-cory-booker-says-he-will-create-office-to-combat-white-supremacy-if-elected-president/,Acaciavet,Well this is one less thing I have to worry about. He has as much of a chance of being President as I do of growing a 19 inch pnis,,1,?,,
635,The Gateway Pundit,"""Defend African Resistance!"" - Black Liberation Group Plans March Friday to F…",['2019/08'],338 comments,https://www.thegatewaypundit.com/2019/08/defend-african-resistance-black-liberation-group-plans-march-friday-to-free-cop-shooter-maurice-hill/,Acaciavet,These people do amuse me,,0,0,,
636,OAN,"Jeffrey Epstein Dies By Suicide, According to Multiple Reports",[],1430 comments,https://www.oann.com/jeffrey-epstein-dies-by-suicide-according-to-multiple-reports/,Acaciavet,#Clintonbody count,,2,?,,
637,OAN,"Jeffrey Epstein Dies By Suicide, According to Multiple Reports",[],1430 comments,https://www.oann.com/jeffrey-epstein-dies-by-suicide-according-to-multiple-reports/,Acaciavet,#Clintonbodycount,,1,?,,
638,The Gateway Pundit,WOW! Joe Scarborough and Liberal Cranks and Conspiracy Nuts Blame RUSSIA after…,['2019/08'],302 comments,https://www.thegatewaypundit.com/2019/08/wow-joe-scarborough-and-liberal-cranks-and-conspiracy-nuts-blame-russia-after-epstein-is-found-dead-in-prison-cell/,Acaciavet,"Hey Joe,the Clintons had this clown killed.",,3,?,,
639,The Gateway Pundit,BREAKING: CONVICTED PEDOPHILE JEFFREY EPSTEIN DEAD!,['2019/08'],1892 comments,https://www.thegatewaypundit.com/2019/08/breaking-convicted-pedophile-jeffrey-epstein-dead/,Acaciavet,Another notch on the Clinton gun,,1,?,,
640,KVIA,Armed man driving 'Trump' truck detained outside El Paso migrant shelter,[],90 comments,https://www.kvia.com/crime/armed-man-driving-trump-truck-detained-outside-el-paso-migrant-shelter/1107247805,Acaciavet,Well well isnt this convienenet,,2,?,,
641,The Gateway Pundit,New Bruce Ohr 302s Reveal Christopher Steele Was in Direct Contact With McCai…,['2019/08'],427 comments,https://www.thegatewaypundit.com/2019/08/new-bruce-ohr-302s-reveal-christopher-steele-was-in-direct-contact-with-mccains-office-before-2016-election/,Acaciavet,I was so happy the day the bastard died,,2,?,,
642,The Gateway Pundit,Actress Rosanna Arquette Says FBI Told Her To Make Twitter Account Private Afte…,['2019/08'],324 comments,https://www.thegatewaypundit.com/2019/08/actress-rosanna-arquette-says-fbi-told-her-to-make-twitter-account-private-after-white-shame-post/,Acaciavet,"Who is this broad/ And why should I care. I am White and so happy i am. I can speak the Kings English,Just axe me!",,0,0,,
643,The Gateway Pundit,JUST IN--- Democrat Jerry Nadler Anounces He Has Started Formal Impeac…,['2019/08'],891 comments,https://www.thegatewaypundit.com/2019/08/just-in-democrat-jerry-nadler-anounces-he-has-started-formal-impeachment-proceeding-against-president-trump/,Acaciavet,My thoughts exactly !,mav champps,0,0,,
644,The Gateway Pundit,MSNBC Contributor Calls For Angry Mob Outside Home Of Trump Supporting Billi…,['2019/08'],402 comments,https://www.thegatewaypundit.com/2019/08/msnbc-contributor-calls-for-angry-mob-outside-home-of-trump-supporting-billionaire-video/,Acaciavet,"I will push back ,you see here in my 308 area code we wont tolerate ass hats",Guest,3,?,,
645,The Gateway Pundit,"EXCLUSIVE PHOTOS: Armed Man with Rifle, Handgun, 100 Rounds of Ammo and Bod…",['2019/08'],619 comments,https://www.thegatewaypundit.com/2019/08/exclusive-photos-armed-man-with-rifle-handgun-100-rounds-of-ammo-and-body-armor-stopped-and-arrested-by-firefighter-outside-springfield-mo-walmart/,Acaciavet,If I wa this brave hero I might brave felt threaten and squeezed off a round!,,1,?,,
646,The Gateway Pundit,"Cory Booker Demands All Trump Rallies be Cancelled, 'Breeding Ground For Racism'",['2019/08'],751 comments,https://www.thegatewaypundit.com/2019/08/cory-booker-demands-all-trump-rallies-be-cancelled-breeding-ground-for-racism/,Acaciavet,Booker your Rally's are Breeding grounds for the mentally Ill,,3,?,,
647,The Gateway Pundit,BREAKING: Peter Strzok Sues FBI/DOJ Over Firing,['2019/08'],415 comments,https://www.thegatewaypundit.com/2019/08/breaking-peter-strzok-sues-fbi-doj-over-firing/,Acaciavet,i guess Mcdonalds was not hiring,,2,?,,
648,The Gateway Pundit,FBI Insider: El Paso Shooter Told Officials It was the Democrat Debate on Free Health…,['2019/08'],666 comments,https://www.thegatewaypundit.com/2019/08/fbi-insider-el-paso-shooter-told-officials-it-was-the-democrat-debate-on-free-healthcare-to-illegals-not-trump-that-triggered-his-mass-shooting/,Acaciavet,Booker is a chump for sure,Julie,6,?,,
649,The Gateway Pundit,Nadler Floats Impeachment by Late Fall,['2019/08'],282 comments,https://www.thegatewaypundit.com/2019/08/nadler-floats-impeachment-by-late-fall/,Acaciavet,Bring it fat boy that will Guarantee Mr Trump kicks Ass in 2020,,3,?,,
650,The Gateway Pundit,"Neil DeGrasse Tyson Ripped For Tweet On Mass Shooting Deaths, So He Apologizes.…",['2019/08'],398 comments,https://www.thegatewaypundit.com/2019/08/neil-degrasse-tyson-ripped-for-tweet-on-mass-shooting-deaths-so-he-apologizes-then-this-happens/,Acaciavet,He was great man,Whitey_56,7,?,,
651,The Gateway Pundit,"Neil DeGrasse Tyson Ripped For Tweet On Mass Shooting Deaths, So He Apologizes.…",['2019/08'],398 comments,https://www.thegatewaypundit.com/2019/08/neil-degrasse-tyson-ripped-for-tweet-on-mass-shooting-deaths-so-he-apologizes-then-this-happens/,Acaciavet,Never Apologize it show weakness,,15,?,,
652,The Gateway Pundit,"TRUMP: 'In One Voice, Our Nation Must Condemn Racism, Bigotry And White Sup…",['2019/08'],345 comments,https://www.thegatewaypundit.com/2019/08/trump-in-one-voice-our-nation-must-condemn-racism-bigotry-and-white-supremacy/,Acaciavet,"Thank you for the endorsement,You see As a superior person You or anyone can't shame me .Thanks for your service",199libgrunt,1,?,,
653,The Gateway Pundit,"TRUMP: 'In One Voice, Our Nation Must Condemn Racism, Bigotry And White Sup…",['2019/08'],345 comments,https://www.thegatewaypundit.com/2019/08/trump-in-one-voice-our-nation-must-condemn-racism-bigotry-and-white-supremacy/,Acaciavet,I am White and from I see I am Superior to 75 % of the non whites walking around Today. Just make A trip to the local Market and you to will feel better tan these cretins,,1,?,,
654,The Gateway Pundit,El Paso Congresswoman Escobar Tells President Trump He Is Not Welcome to Vi…,['2019/08'],652 comments,https://www.thegatewaypundit.com/2019/08/el-paso-congresswoman-escobar-tells-president-trump-he-is-not-welcome-to-visit/,Acaciavet,This why I do like Mexican people.,,0,0,,
655,The Gateway Pundit,"After El Paso Massacre, Mexico Vows To Take Legal Action Demanding Protection…",['2019/08'],701 comments,https://www.thegatewaypundit.com/2019/08/after-el-paso-massacre-mexico-vows-to-take-legal-action-demanding-protection-of-mexicans-and-mexican-americans-in-us/,Acaciavet,Its sad what happened deranged punk did it. But Mexico dont demand anything!,,4,?,,
656,OAN,UN warns of ISIS terror attack by end of year,[],148 comments,https://www.oann.com/un-warns-of-isis-terror-attack-by-end-of-year/,Acaciavet,Those UN guys they are some special forces for sure.,,1,?,,
657,The Gateway Pundit,"Dayton Shooter: 24-Year-Old Connor Betts from Bellbrook, Ohio",['2019/08'],1261 comments,https://www.thegatewaypundit.com/2019/08/dayton-shooter-24-year-old-connor-betts-from-bellbrook-ohio/,Acaciavet,Yes I am the M1 Garand 30:06 round is all i need,Bytor ✓ᵀᴿᵁᴹᴾ 👍,1,?,,
658,The Gateway Pundit,"Dayton Shooter: 24-Year-Old Connor Betts from Bellbrook, Ohio",['2019/08'],1261 comments,https://www.thegatewaypundit.com/2019/08/dayton-shooter-24-year-old-connor-betts-from-bellbrook-ohio/,Acaciavet,"I am as far right as you can get,but this crap is getting out of hand. I own 308,30;06 and a barrett.Two are for hunting and the other is for fun! 223 you can keep em.",,1,?,,
659,The Gateway Pundit,"Dayton Shooter: 24-Year-Old Connor Betts from Bellbrook, Ohio",['2019/08'],1261 comments,https://www.thegatewaypundit.com/2019/08/dayton-shooter-24-year-old-connor-betts-from-bellbrook-ohio/,Acaciavet,Than you are delusional,Sword of Truth,4,1,,
660,The Gateway Pundit,WHOA! VIDEO of April Ryan's Bodyguard Assaulting Local Reporter After Stealing…,['2019/08'],222 comments,https://www.thegatewaypundit.com/2019/08/whoa-video-of-april-ryans-bodyguard-assaulting-local-reporter-after-stealing-his-camera/,Acaciavet,What does this large Broad need a Body guard for?,,0,0,,
661,The Gateway Pundit,DSA Democrats Hold Annual Convention -- Vote for Open Borders and $97 Trillion G…,['2019/08'],121 comments,https://www.thegatewaypundit.com/2019/08/dsa-democrats-hold-annual-convention-vote-for-open-borders-and-97-trillion-green-new-deal/,Acaciavet,These folks are the enemy! They want your freedom your guns your money! If your smart you will know what to do!,,2,?,,
662,The Gateway Pundit,Photos and Name of Alleged Walmart Shooter Posted by Reporter,['2019/08'],1654 comments,https://www.thegatewaypundit.com/2019/08/photos-and-name-of-alleged-walmart-shooter-posted-by-reporter/,Acaciavet,Oh well I am sure he will get probation,,1,?,,
663,The Gateway Pundit,BREAKING: Unbelievable! Deep State FBI Helped Hillary Clinton Erase and Bleach…,['2019/08'],916 comments,https://www.thegatewaypundit.com/2019/08/breaking-unbelievable-deep-state-fbi-helped-hillary-clinton-erase-and-bleachbit-data-off-laptops-and-hammer-her-phones/,Acaciavet,Agreed my friend,Quint,0,0,,
664,The Gateway Pundit,Democrat Illinois State Senator Indicted on Federal Embezzlement Charges,['2019/08'],161 comments,https://www.thegatewaypundit.com/2019/08/democrat-illinois-state-senator-indicted-on-federal-embezzlement-charges/,Acaciavet,Now thats the Dem way!,,2,?,,
665,The Gateway Pundit,Violent Democrat Politician Pleads Guilty to Assault After Attack on Rep. Matt Gaet…,['2019/08'],240 comments,https://www.thegatewaypundit.com/2019/08/violent-democrat-politician-pleads-guilty-to-assault-after-attack-on-rep-matt-gaetz-faces-up-to-one-year-in-prison/,Acaciavet,I do hope she goes to jail and meets the Love of her life. Bertha will say here your milk shake honey eat it!,,2,?,,
666,The Gateway Pundit,President Trump Moves to Reverse Negative Precedents Set by Former CIA D…,['2019/08'],150 comments,https://www.thegatewaypundit.com/2019/08/president-trump-moves-to-reverse-negative-precedents-set-by-former-cia-director-and-anti-trump-cnn-analyst-michael-hayden/,Acaciavet,Give em hell mr trump,,10,?,,
667,The Gateway Pundit,Here We Go: Dems Pushing to Replace Dan Coats with Brennan BFF Sue Gordon Afte…,['2019/08'],348 comments,https://www.thegatewaypundit.com/2019/08/here-we-go-dems-pushing-to-replace-dan-coats-with-brennan-bff-sue-gordon-after-ratcliffe-withdraws-nomination/,Acaciavet,She has as much chance As I do of growing a 20 inch pnis,,0,0,,
668,The Gateway Pundit,NEW: AOC's Top Staffer Resigning - Radical Chief of Staff Saikat Chakrabarti OUT Fol…,['2019/08'],231 comments,https://www.thegatewaypundit.com/2019/08/new-aocs-top-staffer-resigning-radical-chief-of-staff-saikat-chakrabarti-out-following-spat-with-house-democrats/,Acaciavet,Who cares,,2,?,,
